R12_PAS,solar_res5,2070,2080,M1,year,12.8166
R12_PAS,solar_res6,2050,2080,M1,year,25.652
R12_PAS,solar_res6,2055,2080,M1,year,84.7141
R12_PAS,solar_res6,2060,2080,M1,year,94.8935
R12_PAS,solar_res6,2070,2080,M1,year,186.861
R12_PAS,solar_res6,2080,2080,M1,year,147.579
R12_PAS,solar_res7,2080,2080,M1,year,33.7396
R12_SAS,solar_res2,2055,2080,M1,year,1
R12_SAS,solar_res3,2055,2080,M1,year,33.6657
R12_SAS,solar_res3,2060,2080,M1,year,85.5019
R12_SAS,solar_res3,2070,2080,M1,year,75.1323
R12_SAS,solar_res4,2050,2080,M1,year,89.8057
R12_SAS,solar_res4,2055,2080,M1,year,257.855
R12_SAS,solar_res4,2060,2080,M1,year,282.881
R12_SAS,solar_res4,2070,2080,M1,year,492.305
R12_SAS,solar_res4,2080,2080,M1,year,230.453
R12_SAS,solar_res5,2070,2080,M1,year,263.36
R12_SAS,solar_res5,2080,2080,M1,year,87.9429
R12_WEU,solar_res2,2055,2080,M1,year,0.0184531
R12_WEU,solar_res2,2060,2080,M1,year,1.98155
R12_WEU,solar_res3,2060,2080,M1,year,5.9
R12_WEU,solar_res4,2060,2080,M1,year,35.5976
R12_WEU,solar_res4,2070,2080,M1,year,59.2024
R12_WEU,solar_res5,2050,2080,M1,year,10.8521
R12_WEU,solar_res5,2055,2080,M1,year,81.0046
R12_WEU,solar_res5,2060,2080,M1,year,8.99771
R12_WEU,solar_res5,2070,2080,M1,year,137.159
R12_WEU,solar_res5,2080,2080,M1,year,168.687
R12_WEU,solar_res6,2060,2080,M1,year,98.8034
R12_WEU,solar_res6,2070,2080,M1,year,240.343
R12_WEU,solar_res6,2080,2080,M1,year,56.0824
R12_CHN,solar_res3,2055,2080,M1,year,0.46
R12_CHN,solar_res4,2055,2080,M1,year,16.5094
R12_CHN,solar_res4,2060,2080,M1,year,100.29
R12_CHN,solar_res4,2070,2080,M1,year,182.661
R12_CHN,solar_res5,2050,2080,M1,year,39.1178
R12_CHN,solar_res5,2055,2080,M1,year,27.8475
R12_CHN,solar_res5,2060,2080,M1,year,31.1145
R12_CHN,solar_res5,2070,2080,M1,year,191.986
R12_CHN,solar_res5,2080,2080,M1,year,1120.04
R12_AFR,solar_res2,2040,2070,M1,year,5.36727
R12_AFR,solar_res2,2045,2070,M1,year,0.23415
R12_AFR,solar_res2,2060,2070,M1,year,15.8179
R12_AFR,solar_res2,2070,2070,M1,year,12.263
